seller_id,seller_state,seller_city,delivered_orders,late_deliveries,late_delivery_rate,late_dispatch_rate,avg_approval_to_carrier_days,avg_carrier_to_delivery_days,avg_purchase_to_delivery_days,avg_review_score,item_value,freight_value,late_rate_ci95_lower,late_rate_ci95_upper,minimum_volume_met,elevated_late_rate,overall_comparison_rate
cd68562d3f44870c08922d380acae552,SP,ribeirao preto,122,19,0.1557377049180328,0.14754098360655737,3.3155583067698844,12.5805293715847,16.261454823163326,4.016528925619835,18119.7,2160.16,0.10202734884743364,0.2304660854531982,True,True,0.06850149692735963
2c9e548be18521d1c43cde1c582c6de8,SP,mogi das cruzes,123,19,0.15447154471544716,0.024390243902439025,1.6037503794778385,11.717907068654021,13.741263926528154,4.12396694214876,5923.66,2434.18,0.10117791843878993,0.22869418497057037,True,True,0.06850149692735963
0bf0150d5b9d60d9cd2906003332f085,SP,sao paulo,39,6,0.15384615384615385,0.28205128205128205,5.220763584307992,8.587070868945869,14.152253383190883,3.789473684210526,5774.6,1097.74,0.07247472376982099,0.29729463648926696,True,True,0.06850149692735963
834f8533b2ecb6598dd004ff3de7203a,SP,sao paulo,40,6,0.15,0.475,7.076693865740741,7.269738425925927,14.758698495370371,3.925,4260.43,910.49,0.07061187717320358,0.2907232436648971,True,True,0.06850149692735963
891071be6ba827b591264c90c2ae8a63,SP,sao paulo,82,12,0.14634146341463414,0.18292682926829268,3.4149391289437583,10.064427506775067,14.048966943315266,3.9634146341463414,3630.4,1149.7,0.08574162210230579,0.23859418489800904,True,True,0.06850149692735963
b561927807645834b59ef0d16ba55a24,SP,sao paulo,82,12,0.14634146341463414,0.0975609756097561,3.521746132565492,8.729893151535682,12.594193343495935,4.329268292682927,4382.69,1222.21,0.08574162210230579,0.23859418489800904,True,True,0.06850149692735963
11bfa66332777660bd0640ee84d47006,SP,ribeirao preto,76,11,0.14473684210526316,0.039473684210526314,2.1002275219298245,13.91176093445419,16.52767665692008,3.8947368421052633,3925.87,1682.6699999999998,0.08278516269157667,0.24087448985470516,True,True,0.06850149692735963
8160255418d5aaa7dbdc9f4c64ebda44,SP,ibitinga,355,51,0.14366197183098592,0.2535211267605634,3.7515634535458755,12.352999804381845,16.41058437663015,4.0256410256410255,42466.490000000005,7186.61,0.11098641315436114,0.18396684884756653,True,True,0.06850149692735963
900ba814c251a692506d7834c1218441,SP,salto,84,12,0.14285714285714285,0.17857142857142858,3.45419353505291,8.461913442460318,12.575861717372133,4.2439024390243905,28092.25,2215.4700000000003,0.08365020540566916,0.23330102917623075,True,True,0.06850149692735963
8e6d7754bc7e0f22c96d255ebda59eba,SP,sao jose dos campos,77,11,0.14285714285714285,0.38961038961038963,5.130333844396344,10.203671536796536,15.717781385281386,3.655844155844156,13154.12,1546.05,0.0816833163991473,0.23797270165973414,True,True,0.06850149692735963
50c9975695009e5e6473912e83a6d1da,MG,claudio,49,7,0.14285714285714285,0.08163265306122448,3.2816822562358277,12.923838340891914,16.590937027588815,3.9583333333333335,3739.4,2695.25,0.0709642372040676,0.26667706223914406,True,True,0.06850149692735963
f7ba60f8c3f99e7ee4042fdef03b70c4,SP,sao bernardo do campo,213,30,0.14084507042253522,0.009389671361502348,2.1201924258381606,10.810229851330204,13.450500402103982,4.258215962441315,67237.0,4286.06,0.10047228580295067,0.19394308645980715,True,True,0.06850149692735963
431af27f296bc6519d890aa5a05fdb11,SP,ribeirao preto,114,16,0.14035087719298245,0.2631578947368421,4.448592125568551,12.567431063190384,17.4038632025666,3.84070796460177,12747.0,2067.73,0.0882740658274536,0.21587575698855527,True,True,0.06850149692735963
adbc26658d6c7b4b6219f9d934598091,PR,curitiba,86,12,0.13953488372093023,0.2441860465116279,3.1853505689424364,13.87849779285099,17.32984751830319,4.116279069767442,11537.4,1849.27,0.08165847155571476,0.22823697299912266,True,True,0.06850149692735963
7ad32824caee82087b3e2e5f33b1bf32,SP,ibitinga,140,19,0.1357142857142857,0.03571428571428571,1.6152282475490196,10.534074156746032,12.392402033730159,3.927007299270073,21296.2,3347.7,0.08863473719289164,0.20225120879053785,True,True,0.06850149692735963
b499c00f28f4b7069ff6550af8c1348a,SP,limeira,141,19,0.1347517730496454,0.19148936170212766,3.096050724637681,8.106531389545573,11.564651546493302,4.26241134751773,9777.25,2421.64,0.08799312362640585,0.20088451652834835,True,True,0.06850149692735963
